id,word,phrase,meaning
000134,achieve,achieve harmony,实现和谐
000135,achievement,outstanding achievement,杰出成就
000135,achievement,academic achievement,学术成就
000135,achievement,great achievement,伟大成就
000135,achievement,personal achievement,个人成就
000135,achievement,career achievement,职业成就
000136,aching,aching heart,疼痛的心
000136,aching,aching muscles,酸痛的肌肉
000136,aching,aching head,疼痛的头
000136,aching,aching joints,疼痛的关节
000136,aching,aching back,疼痛的后背
000137,acid,acid test,严峻的考验；决定性的考验
000137,acid,acid rain,酸雨
000137,acid,amino acid,氨基酸
000137,acid,sulfuric acid,硫酸
000137,acid,nitric acid,硝酸
000138,acidic,acidic soil,酸性土壤
000138,acidic,acidic solution,酸性溶液
000138,acidic,acidic environment,酸性环境
000138,acidic,acidic gas,酸性气体
000138,acidic,acidic reaction,酸性反应
000139,acidity,gastric acidity,胃酸度
000139,acidity,soil acidity,土壤酸度
000139,acidity,reduce acidity,降低酸度
000139,acidity,increase acidity,增加酸度
000139,acidity,test for acidity,酸度测试
000140,acknowledge,acknowledge receipt,确认收到
000140,acknowledge,acknowledge defeat,承认失败
000140,acknowledge,acknowledge a debt,承认债务
000140,acknowledge,acknowledge one\'s mistake,承认错误
000140,acknowledge,acknowledge sb as,承认某人是\...\...
000141,acknowledged,acknowledged expert,公认的专家
000141,acknowledged,widely acknowledged,广泛认可
000141,acknowledged,acknowledged leader,公认的领袖
000141,acknowledged,generally acknowledged,普遍承认
000141,acknowledged,acknowledged fact,公认的事实
000142,acknowledgement,acknowledgement letter,确认函；致谢信
000142,acknowledgement,acknowledgement of receipt,收据；收条；收件回条
000142,acknowledgement,express acknowledgement,明确承认
000142,acknowledgement,mutual acknowledgement,相互承认
000142,acknowledgement,written acknowledgement,书面确认
000143,acknowledgment,acknowledgment letter,确认函；致谢信
000143,acknowledgment,acknowledgment of debt,债务确认
000143,acknowledgment,acknowledgment slip,回执；收条
000143,acknowledgment,express acknowledgment,明确承认；表示感谢
000143,acknowledgment,written acknowledgment,书面确认；书面承认
000144,acne,acne vulgaris,寻常痤疮
000144,acne,acne scar,痤疮疤痕
000144,acne,acne treatment,痤疮治疗
000144,acne,severe acne,严重痤疮
000144,acne,acne prone skin,易长痤疮的皮肤
000145,acorn,acorn squash,橡果形南瓜；小青南瓜
000145,acorn,acorn cup,橡实壳
000145,acorn,acorn barnacle,无柄藤壶
000145,acorn,acorn woodpecker,橡树啄木鸟
000145,acorn,acorn nut,橡子坚果
000146,acoustic,acoustic guitar,原声吉他
000146,acoustic,acoustic music,原声音乐
000146,acoustic,acoustic impedance,声阻抗
000146,acoustic,acoustic system,声学系统
000146,acoustic,acoustic wave,声波
000147,acquaint,acquaint oneself with,使自己熟悉；了解
000147,acquaint,acquaint sb with sth,使某人熟悉某物
000147,acquaint,be acquainted with,熟悉；了解
000147,acquaint,make sb acquainted with,使某人结识；使某人了解
000147,acquaint,acquaint thoroughly,彻底熟悉
000148,acquaintance,make acquaintance,结识；认识
000148,acquaintance,acquaintance with,对\...\...的了解；与\...\...相识
000148,acquaintance,casual acquaintance,泛泛之交；偶然相识的人
000148,acquaintance,nodding acquaintance,点头之交；不深交的相识
000148,acquaintance,have no acquaintance with,不熟悉；不了解
000149,acquiesce,acquiesce in,默认；默许；勉强同意
000149,acquiesce,acquiesce to,服从；顺从
000149,acquiesce,acquiesce quietly,安静地默许
000149,acquiesce,acquiesce readily,欣然默许
000149,acquiesce,acquiesce unwillingly,不情愿地默认
000150,acquiescence,acquiescence in,默认；默许
000150,acquiescence,show acquiescence,表示默许
000150,acquiescence,passive acquiescence,被动默许
000150,acquiescence,acquiescence to pressure,屈服于压力
000150,acquiescence,express acquiescence,表达默许
000151,acquire,acquire knowledge,获取知识
000151,acquire,acquire skills,获得技能
000151,acquire,acquire a habit,养成习惯
000151,acquire,acquire a taste for,开始喜欢
000151,acquire,acquire reputation,获得声誉
000152,acquired,acquired taste,逐渐养成的爱好；后来喜欢上的东西
000152,acquired,acquired immunity,后天免疫；获得性免疫
000152,acquired,acquired character,获得性状
000152,acquired,acquired knowledge,后天知识；习得的知识
000152,acquired,acquired disorder,后天性疾病；获得性障碍
000153,acquisition,data acquisition,数据采集
000153,acquisition,acquisition cost,购置成本
000153,acquisition,merger and acquisition,并购
000153,acquisition,language acquisition,语言习得
000153,acquisition,acquisition of knowledge,知识的获取
000154,acquit,acquit oneself,表现；履行；完成
000154,acquit,acquit of,宣告无罪；开释
000154,acquit,acquit well,表现出色
000154,acquit,acquit honorably,体面地宣告无罪
000154,acquit,acquit fairly,公正地宣告无罪
000155,acquittal,acquittal verdict,无罪裁决
000155,acquittal,secure acquittal,获得无罪释放
000155,acquittal,final acquittal,最终无罪判决
000155,acquittal,acquittal of charges,指控的无罪判定
000155,acquittal,hope for acquittal,期望无罪
000156,acreage,total acreage,总面积
000156,acreage,cultivated acreage,耕地面积
000156,acreage,agricultural acreage,农业面积
000156,acreage,forest acreage,森林面积
000156,acreage,land acreage,土地面积
000157,acrid,acrid smell,刺鼻的气味
000157,acrid,acrid smoke,辛辣的烟雾
000157,acrid,acrid taste,辛辣的味道
000157,acrid,acrid comment,尖刻的评论
000157,acrid,acrid atmosphere,刻薄的氛围
000158,acrobat,an acrobat troupe,一个杂技团
000158,acrobat,acrobatic performance,杂技表演
000158,acrobat,acrobatic feat,杂技绝技
000158,acrobat,acrobatic stunts,杂技特技
000158,acrobat,professional acrobat,专业杂技演员
000159,acronym,initial acronym,首字母缩略词
000159,acronym,common acronym,常见的首字母缩略词
000159,acronym,technical acronym,技术首字母缩略词
000159,acronym,create an acronym,创造一个首字母缩略词
000159,acronym,understand an acronym,理解一个首字母缩略词
000160,across,come across,偶然遇见；碰到
000160,across,run across,偶然碰见；跑着穿过
000160,across,get across,使被理解；把\...讲清楚
000160,across,put across,解释清楚；有效传达
000160,across,cut across,抄近路穿过；横越
000161,acrylic,acrylic paint,丙烯颜料
000161,acrylic,acrylic fiber,丙烯酸纤维；腈纶
000161,acrylic,acrylic sheet,亚克力板；丙烯酸片
000161,acrylic,acrylic resin,丙烯酸树脂
000161,acrylic,acrylic acid,丙烯酸
000162,act,act as,充当；起...作用
000162,act,act out,将...表演出来；把...付诸行动
000162,act,act on,按照...行事；对...起作用
000162,act,act up,出毛病；捣乱；耍脾气
000162,act,in the act of,正在做...时
000163,acting,acting career,演艺生涯
000163,acting,acting skills,表演技巧
000163,acting,acting part,扮演的角色
000163,acting,acting out,表现出来；将...付诸行动
000163,acting,acting president,代总统
000164,action,take action,采取行动；着手行动
000164,action,in action,在活动中；在运转中；在战斗中
000164,action,action plan,行动计划；行动方案
000164,action,course of action,行动方针；行动步骤
000164,action,out of action,失灵；失去作用；损坏
000165,activation,activation energy,活化能
000165,activation,activation code,激活码
000165,activation,activation process,激活过程；活化过程
000165,activation,cell activation,细胞活化
000165,activation,immune activation,免疫激活
000166,active,active volcano,活火山
000166,active,active participation,积极参与
000166,active,active ingredient,有效成分；活性成分
000166,active,active service,现役；现役服务
000166,active,be active in,积极参加；在......方面活跃
000167,actively,actively participate,积极参与
000167,actively,actively seek,积极寻求
000167,actively,actively promote,积极推动
000167,actively,actively engage,积极参与；积极从事
000167,actively,actively involve,积极涉及；积极参与
000168,activism,environmental activism,环境行动主义
000168,activism,student activism,学生行动主义
000168,activism,social activism,社会行动主义
000168,activism,political activism,政治行动主义
000168,activism,consumer activism,消费者行动主义
000169,activist,political activist,政治活动家
000169,activist,environmental activist,环保活动家
000169,activist,human rights activist,人权活动家
000169,activist,social activist,社会活动家
000169,activist,peace activist,和平活动家
000170,activity,outdoor activity,户外活动
000170,activity,physical activity,体育活动
000170,activity,social activity,社交活动
000170,activity,leisure activity,休闲活动
000170,activity,mental activity,脑力活动
000171,actor,leading actor,主角；领衔主演
000171,actor,stage actor,舞台演员
000171,actor,film actor,电影演员
000171,actor,character actor,性格演员
000171,actor,supporting actor,配角
000172,actress,leading actress,女主角
000172,actress,famous actress,著名女演员
000172,actress,young actress,年轻女演员
000172,actress,talented actress,有才华的女演员
000172,actress,up-and-coming actress,崭露头角的女演员
000173,actual,actual cost,实际成本
000173,actual,actual situation,实际情况
000173,actual,actual value,实际价值
000173,actual,actual performance,实际性能
000173,actual,actual income,实际收入
000174,actuality,in actuality,实际上；事实上
000174,actuality,as a matter of actuality,事实上；实际上
000174,actuality,reality and actuality,现实与实际
000174,actuality,state of actuality,实际状态
000174,actuality,contrast between theory and actuality,理论与实际之间的对比
000175,actually,actually speaking,老实说；实际上讲
000175,actually,actually happen,实际发生
000175,actually,actually used,实际使用
000175,actually,actually exist,实际存在
000175,actually,actually do,确实做
000176,actuator,linear actuator,直线驱动器
000176,actuator,hydraulic actuator,液压执行机构
000176,actuator,electric actuator,电动执行器
000176,actuator,pneumatic actuator,气动执行器
000176,actuator,valve actuator,阀门执行机构
000177,acuity,visual acuity,视觉敏锐度；视力
000177,acuity,mental acuity,思维敏锐度；智力敏锐性
000177,acuity,auditory acuity,听觉敏锐度
000177,acuity,sensory acuity,感觉敏锐度
